CFG,Site,Version,Measure,NovW117,NovW217,NovW317,NovW417,DecW117,DecW217,DecW317,DecW417,DecW517,JanW117,JanW217,JanW317,JanW417,JanW517
FP_SE2717H_R_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,855,911,850
FP_SE2717H_R_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,911,850
FP_SE2717H_R_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,850
FP_SE2717H_R_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,2,#Missing,1200,#Missing,50,#Missing,1850,900,#Missing,551,940,500,200,700
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,1405,1400,1400,1400,1400,1400,1400,1400,1400
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,1810,2155,2964,1952,1364,1474,1360,1450,1352
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,1810,2155,2964,1952,1364,1474,1360,1450,1352
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,1810,2155,2964,1952,1364,1474,1360,1450,1352
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,3120,4297,2829,1364,1474,1360,1450,1352
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,4297,2829,1364,1474,1360,1450,1352
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2829,1364,1474,1360,1450,1352
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1364,1474,1360,1450,1352
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1474,1360,1450,1352
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1360,1450,1352
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1450,1352
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1352
FP_E2416HM_BASE_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,749,1333,1733,5846,1234,7674,1872,3028,224,1403,1199,31,#Missing,#Missing
FP_E2216HVM_BASE_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,2435,2901,3079,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_E2216HVM_BASE_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,#Missing,1338,#Missing,276,1363,2382,129,305,20,314,4655,1049,1224,203
FP_P2317H_CFG,LAX_Site,FY17Q3W5,MRP_Part,940,940,940,940,945,945,945,945,945,1000,1000,1000,1000,1000
FP_P2317H_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,940,940,940,945,945,945,945,945,1025,1025,1025,1025,1025
FP_P2317H_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,940,940,945,945,945,945,945,1025,1025,1025,1025,1025
FP_P2317H_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,940,945,945,945,945,945,1025,1025,1025,1025,1025
FP_P2317H_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,945,945,945,945,945,1025,1025,1025,1025,1025
FP_P2317H_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,945,945,945,945,1025,1025,1025,1025,1025
FP_P2317H_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,945,945,945,1025,1025,1025,1025,1025
FP_P2317H_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,945,945,990,990,990,990,990
FP_P2317H_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,945,990,990,990,990,990
FP_P2317H_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,990,990,990,990,990
FP_P2317H_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,990,990,990,990
FP_P2317H_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,990,990,990
FP_P2317H_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,990,990
FP_P2317H_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,990
FP_P2317H_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,1306,1082,988,1015,1849,4159,1875,724,5,11,17,3,5,3
FP_U2515HX_CFG,LAX_Site,FY17Q3W5,MRP_Part,450,450,450,450,400,400,400,400,400,400,400,400,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,450,450,450,400,400,400,400,400,400,400,400,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,450,450,400,400,400,400,400,400,400,400,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,450,400,400,400,400,400,400,400,400,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,400,400,400,400,400,400,400,400,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,400,400,400,400,400,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,400,400,400,400,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,400,400,400,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,400,400,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,400,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400
FP_U2515HX_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,800,200,400,#Missing,202,201,200,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400
FP_UP3017_CFG,LAX_Site,FY17Q3W5,MRP_Part,50,50,50,50,40,40,40,40,40,40,40,40,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,50,50,50,40,390,40,40,40,40,40,40,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,50,50,40,390,40,40,40,40,40,40,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,50,40,40,40,40,40,40,40,40,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,40,40,40,40,40,40,40,40,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,40,40,40,40,40,40,40,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,40,40,40,40,40,40,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,40,40,40,40,40,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,40,40,40,40,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,40,40,40,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,40,40,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,40,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,40,40
FP_UP3017_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,40
FP_UP3017_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,#Missing,#Missing,#Missing,#Missing,100,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,170,42
FP_P2717H_CFG,LAX_Site,FY17Q3W5,MRP_Part,365,365,365,365,315,315,315,315,315,350,350,350,350,350
FP_P2717H_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,400,400,400,340,340,340,340,340,400,400,400,400,400
FP_P2717H_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,400,400,340,340,340,340,340,400,400,400,400,400
FP_P2717H_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,400,340,340,340,340,340,400,400,400,400,400
FP_P2717H_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,340,340,340,340,340,400,400,400,400,400
FP_P2717H_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,340,340,340,340,400,400,400,400,400
FP_P2717H_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,340,340,340,400,400,400,400,400
FP_P2717H_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,340,340,400,400,400,400,400
FP_P2717H_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,340,400,400,400,400,400
FP_P2717H_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,400,400,400
FP_P2717H_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,400,400
FP_P2717H_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,400
FP_P2717H_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400
FP_P2717H_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400
FP_P2717H_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,412,121,215,322,415,642,364,410,362,300,369,345,590,567
FP_S2417DG_R_CFG,LAX_Site,FY17Q3W5,MRP_Part,248,290,345,367,209,245,240,185,121,195,211,194,207,193
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,290,345,367,209,245,240,185,121,195,211,194,207,193
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,876,504,1104,35,504,432,1700,784,1000,2720,456,496
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,127,137,126,135,125
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,127,137,126,135,125
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,127,137,126,135,125
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,127,137,126,135,125
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,312,337,311,331,309
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,312,337,311,331,309
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,312,337,311,331,309
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,337,311,331,309
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,311,331,309
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,331,309
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,309
FP_S2417DG_R_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,#Missing,#Missing,1000,#Missing,#Missing,400,168,1353,#Missing,854,40,100,150,150
FP_P2017H_CFG,LAX_Site,FY17Q3W5,MRP_Part,360,360,360,360,316,316,316,316,315,339,339,339,339,339
FP_P2017H_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,310,310,310,250,250,250,250,250,300,300,300,300,300
FP_P2017H_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,310,310,250,250,250,250,250,300,300,300,300,300
FP_P2017H_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,310,250,250,250,250,250,300,300,300,300,300
FP_P2017H_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,250,250,250,250,250,300,300,300,300,300
FP_P2017H_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,250,250,250,250,300,300,300,300,300
FP_P2017H_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,250,250,250,300,300,300,300,300
FP_P2017H_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,250,250,270,270,270,270,270
FP_P2017H_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,250,270,270,270,270,270
FP_P2017H_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,270,270,270,270,270
FP_P2017H_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,270,270,270,270
FP_P2017H_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,270,270,270
FP_P2017H_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,550,270
FP_P2017H_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,620
FP_P2017H_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,394,890,774,464,318,459,425,392,250,1487,113,#Missing,3,1
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q3W5,MRP_Part,397,464,553,586,418,491,479,369,243,1169,1264,1166,1243,1158
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,#Missing,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1158
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1158
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,1000,1044,1227,1198,923,608,1006,1086,1002,1068,996
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,1044,1227,1198,923,608,1006,1086,1002,1068,996
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,1227,1198,923,608,1006,1086,1002,1068,996
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1736,1339,881,1006,1086,1002,1068,996
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1339,881,1169,1264,1166,1243,1158
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,881,1169,1264,1166,1243,1158
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1169,1264,1166,1243,1158
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1264,1166,1243,1158
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1166,1243,1158
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1243,1158
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1158
FP_SE2416HX_RTL_AMZ_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,1013,#Missing,2024,12,1035,1010,8,1019,9,2015,1019,1009,1,2000
FP_U3417W_CFG,LAX_Site,FY17Q3W5,MRP_Part,300,300,300,300,320,320,320,320,320,350,350,350,350,350
FP_U3417W_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,270,270,270,240,240,240,240,240,255,255,255,255,255
FP_U3417W_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,270,270,240,240,240,240,240,255,255,255,255,255
FP_U3417W_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,270,240,240,240,240,240,255,255,255,255,255
FP_U3417W_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,240,240,240,240,240,255,255,255,255,255
FP_U3417W_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,240,240,240,240,255,255,255,255,255
FP_U3417W_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,240,240,240,255,255,655,255,255
FP_U3417W_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,240,240,255,255,655,255,255
FP_U3417W_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,240,255,255,655,255,255
FP_U3417W_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,255,255,655,255,255
FP_U3417W_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,255,655,255,255
FP_U3417W_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,655,255,255
FP_U3417W_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,255,255
FP_U3417W_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,255
FP_U3417W_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,100,50,634,25,5,324,175,130,251,480,118,512,1041,968
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q3W5,MRP_Part,40,46,55,59,42,49,48,37,24,39,42,39,41,39
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,#Missing,#Missing,#Missing,100,#Missing,#Missing,160,60,60,160,60,#Missing,39
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,160,60,60,160,60,#Missing,100
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,#Missing,46,54,53,40,27,74,80,74,79,73
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,46,54,53,40,27,74,80,74,79,73
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,54,53,40,27,74,80,74,79,73
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,76,59,39,74,80,74,79,73
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,59,39,86,93,85,91,85
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,39,86,93,85,91,85
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,86,93,85,91,85
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,93,85,91,85
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,85,91,85
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,91,85
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,85
FP_S2716DG_RTL_Base_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,#Missing,30,0,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,240,#Missing,40
FP_S2817Q_RTL_CFG,LAX_Site,FY17Q3W5,MRP_Part,48,57,67,71,58,69,67,52,34,71,76,71,75,70
FP_S2817Q_RTL_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,15,#Missing,#Missing,#Missing,30,#Missing,#Missing,#Missing,68
FP_S2817Q_RTL_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,#Missing,2,3,2,2,1,14,15,14,14,13
FP_S2817Q_RTL_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,2,3,2,2,1,14,15,14,14,13
